# board=.../Circuit/STEP-CON Mk 03.bot.etch.gcode
# tool size=0.177800
# pass=1
# preview window width=800 height=600
-26.16910,27.89187,-26.16910,29.96907
-26.16910,29.96907,-26.28092,30.08090
-26.28092,30.08090,-28.03907,30.08090
-28.03907,30.08090,-28.15090,29.96907
-28.15090,29.96907,-28.15090,27.89187
-28.15090,27.89187,-28.18757,27.80334
-28.18757,27.80334,-28.25534,27.73557
-28.25534,27.73557,-28.34388,27.69890
-28.34388,27.69890,-28.77513,27.69890
-28.77513,27.69890,-28.79085,27.69469
-28.79085,27.69469,-28.81784,27.69826
-28.81784,27.69826,-28.82103,27.69784
-28.82103,27.69784,-28.82497,27.69890
-28.82497,27.69890,-28.85470,27.69890
-28.85470,27.69890,-28.86973,27.70512
-28.86973,27.70512,-28.88587,27.70726
-28.88587,27.70726,-28.91153,27.72209
-28.91153,27.72209,-28.91360,27.72265
-28.91360,27.72265,-28.91543,27.72406
-28.91543,27.72406,-28.94324,27.73557
-28.94324,27.73557,-28.95474,27.74708
-28.95474,27.74708,-28.96883,27.75522
-28.96883,27.75522,-28.98708,27.77903
-28.98708,27.77903,-28.98963,27.78099
-28.98963,27.78099,-28.99096,27.78330
-28.99096,27.78330,-29.01100,27.80334
-29.01100,27.80334,-29.01723,27.81837
-29.01723,27.81837,-29.02713,27.83128
-29.02713,27.83128,-29.03442,27.85858
-29.03442,27.85858,-29.03755,27.86399
-29.03755,27.86399,-29.03821,27.86902
-29.03821,27.86902,-29.04768,27.89187
-29.04768,27.89187,-29.04768,27.90815
-29.04768,27.90815,-29.05188,27.92387
-29.05188,27.92387,-29.04865,27.94831
-29.04865,27.94831,-29.05006,27.95901
-29.05006,27.95901,-29.04768,27.96788
-29.04768,27.96788,-29.04768,27.98772
-29.04768,27.98772,-29.04145,28.00274
-29.04145,28.00274,-29.03932,28.01888
-29.03932,28.01888,-29.02943,28.03599
-29.02943,28.03599,-29.01990,28.07155
-29.01990,28.07155,-29.01990,28.62210
-29.01990,28.62210,-29.04610,28.62210
-29.04610,28.62210,-29.04610,28.06734
-29.04610,28.06734,-29.06344,28.02548
-29.06344,28.02548,-29.09548,27.99344
-29.09548,27.99344,-29.13734,27.97610
-29.13734,27.97610,-30.78266,27.97610
-30.78266,27.97610,-30.82452,27.99344
-30.82452,27.99344,-30.85656,28.02548
-30.85656,28.02548,-30.87390,28.06734
-30.87390,28.06734,-30.87390,28.37246
-30.87390,28.37246,-30.90010,28.37259
-30.90010,28.37259,-30.90010,28.07155
-30.90010,28.07155,-30.89055,28.03592
-30.89055,28.03592,-30.87210,28.00397
-30.87210,28.00397,-30.84602,27.97789
-30.84602,27.97789,-30.81408,27.95944
-30.81408,27.95944,-30.77844,27.94990
-30.77844,27.94990,-30.07215,27.94990
-30.07215,27.94990,-30.06963,27.94885
-30.06963,27.94885,-29.98361,27.91322
-29.98361,27.91322,-29.91584,27.84546
-29.91584,27.84546,-29.89022,27.78359
-29.89022,27.78359,-29.87917,27.75692
-29.87917,27.75692,-29.87917,27.66108
-29.87917,27.66108,-29.88022,27.65856
-29.88022,27.65856,-29.91585,27.57254
-29.91585,27.57254,-30.09250,27.39589
-30.09250,27.39589,-30.19890,27.13902
-30.19890,27.13902,-30.19890,16.97188
-30.19890,16.97188,-30.23557,16.88334
-30.23557,16.88334,-30.30334,16.81557
-30.30334,16.81557,-30.39187,16.77890
-30.39187,16.77890,-33.83546,16.77890
-33.83546,16.77890,-34.18793,16.92490
-34.18793,16.92490,-35.83206,16.92490
-35.83206,16.92490,-36.14260,16.79627
-36.14260,16.79627,-36.38027,16.55860
-36.38027,16.55860,-36.50890,16.24806
-36.50890,16.24806,-36.50890,15.91193
-36.50890,15.91193,-36.38027,15.60140
-36.38027,15.60140,-36.14260,15.36373
-36.14260,15.36373,-35.83206,15.23510
-35.83206,15.23510,-34.18793,15.23510
-34.18793,15.23510,-33.83546,15.38110
-33.83546,15.38110,-29.36097,15.38110
-29.36097,15.38110,-29.10410,15.48750
-29.10410,15.48750,-28.90750,15.68410
-28.90750,15.68410,-28.80110,15.94097
-28.80110,15.94097,-28.80110,18.53757
-28.80110,18.53757,-28.80005,18.54009
-28.80005,18.54009,-28.76442,18.62611
-28.76442,18.62611,-28.69666,18.69388
-28.69666,18.69388,-28.63479,18.71950
-28.63479,18.71950,-28.60812,18.73055
-28.60812,18.73055,-28.51228,18.73055
-28.51228,18.73055,-28.50976,18.72951
-28.50976,18.72951,-28.42374,18.69387
-28.42374,18.69387,-28.26859,18.53872
-28.26859,18.53872,-28.14187,18.48624
-28.14187,18.48624,-28.14137,18.48603
-28.14137,18.48603,-28.05334,18.44957
-28.05334,18.44957,-27.98557,18.38180
-27.98557,18.38180,-27.94890,18.29326
-27.94890,18.29326,-27.94890,11.89188
-27.94890,11.89188,-27.98557,11.80334
-27.98557,11.80334,-28.05334,11.73557
-28.05334,11.73557,-28.14187,11.69890
-28.14187,11.69890,-33.06826,11.69890
-33.06826,11.69890,-33.11452,11.69824
-33.11452,11.69824,-33.11617,11.69890
-33.11617,11.69890,-33.11795,11.69890
-33.11795,11.69890,-33.12252,11.70079
-33.12252,11.70079,-33.20718,11.69958
-33.20718,11.69958,-33.20883,11.69890
-33.20883,11.69890,-33.25506,11.69890
-33.25506,11.69890,-33.30122,11.69824
-33.30122,11.69824,-33.30288,11.69890
-33.30288,11.69890,-33.38747,11.69890
-33.38747,11.69890,-33.39200,11.69694
-33.39200,11.69694,-33.39379,11.69692
-33.39379,11.69692,-33.39544,11.69623
-33.39544,11.69623,-33.40039,11.69623
-33.40039,11.69623,-33.47808,11.66275
-33.47808,11.66275,-33.47934,11.66148
-33.47934,11.66148,-33.52195,11.64384
-33.52195,11.64384,-33.56444,11.62552
-33.56444,11.62552,-33.56623,11.62549
-33.56623,11.62549,-33.64447,11.59309
-33.64447,11.59309,-33.64792,11.58954
-33.64792,11.58954,-33.64956,11.58883
-33.64956,11.58883,-33.65082,11.58757
-33.65082,11.58757,-33.65538,11.58568
-33.65538,11.58568,-33.71430,11.52505
-33.71430,11.52505,-33.71499,11.52340
-33.71499,11.52340,-33.74768,11.49070
-33.74768,11.49070,-33.77985,11.45761
-33.77985,11.45761,-33.78149,11.45690
-33.78149,11.45690,-33.84143,11.39696
-33.84143,11.39696,-33.84328,11.39232
-33.84328,11.39232,-33.84447,11.39109
-33.84447,11.39109,-33.84512,11.38951
-33.84512,11.38951,-33.84865,11.38598
-33.84865,11.38598,-33.87992,11.30733
-33.87992,11.30733,-33.87992,11.30553
-33.87992,11.30553,-33.89764,11.26276
-33.89764,11.26276,-33.91467,11.21993
-33.91467,11.21993,-33.91591,11.21865
-33.91591,11.21865,-33.94831,11.14043
-33.94831,11.14043,-33.94824,11.13547
-33.94824,11.13547,-33.94890,11.13382
-33.94890,11.13382,-33.94890,11.13205
-33.94890,11.13205,-33.95079,11.12748
-33.95079,11.12748,-33.94958,11.04281
-33.94958,11.04281,-33.94890,11.04116
-33.94890,11.04116,-33.94890,10.99493
-33.94890,10.99493,-33.94824,10.94877
-33.94824,10.94877,-33.94890,10.94711
-33.94890,10.94711,-33.94890,10.86252
-33.94890,10.86252,-33.94694,10.85798
-33.94694,10.85798,-33.94692,10.85620
-33.94692,10.85620,-33.94623,10.85456
-33.94623,10.85456,-33.94623,10.80833
-33.94623,10.80833,-33.94232,10.53496
-33.94232,10.53496,-33.93768,10.51762
-33.93768,10.51762,-33.94165,10.48747
-33.94165,10.48747,-33.94121,10.45708
-33.94121,10.45708,-33.94784,10.44040
-33.94784,10.44040,-33.95019,10.42260
-33.95019,10.42260,-33.96539,10.39627
-33.96539,10.39627,-33.97662,10.36802
-33.97662,10.36802,-33.98913,10.35515
-33.98913,10.35515,-33.99810,10.33961
-33.99810,10.33961,-34.02221,10.32111
-34.02221,10.32111,-34.04341,10.29930
-34.04341,10.29930,-34.05990,10.29219
-34.05990,10.29219,-34.07413,10.28127
-34.07413,10.28127,-34.10349,10.27340
-34.10349,10.27340,-34.13142,10.26136
-34.13142,10.26136,-34.14937,10.26111
-34.14937,10.26111,-34.16670,10.25646
-34.16670,10.25646,-34.19685,10.26043
-34.19685,10.26043,-34.22724,10.25999
-34.22724,10.25999,-34.24392,10.26662
-34.24392,10.26662,-34.26172,10.26897
-34.26172,10.26897,-34.28805,10.28417
-34.28805,10.28417,-34.31630,10.29540
-34.31630,10.29540,-34.32917,10.30791
-34.32917,10.30791,-34.34472,10.31688
-34.34472,10.31688,-34.36322,10.34099
-34.36322,10.34099,-34.38502,10.36219
-34.38502,10.36219,-34.39213,10.37868
-34.39213,10.37868,-34.40306,10.39292
-34.40306,10.39292,-34.41092,10.42227
-34.41092,10.42227,-34.42296,10.45020
-34.42296,10.45020,-34.42311,10.46042
-34.42311,10.46042,-34.43789,10.48602
-34.43789,10.48602,-34.46397,10.51210
-34.46397,10.51210,-34.49592,10.53055
-34.49592,10.53055,-34.53155,10.54010
-34.53155,10.54010,-34.60110,10.54010
-34.60110,10.54010,-34.60110,10.51390
-34.60110,10.51390,-34.52734,10.51390
-34.52734,10.51390,-34.48548,10.49656
-34.48548,10.49656,-34.45344,10.46452
-34.45344,10.46452,-34.43610,10.42266
-34.43610,10.42266,-34.43610, 9.86789
-34.43610, 9.86789,-34.17197, 9.86789
-34.17197, 9.86789,-34.12580, 9.86855
-34.12580, 9.86855,-34.12415, 9.86789
-34.12415, 9.86789,-34.12236, 9.86789
-34.12236, 9.86789,-34.07964, 9.85019
-34.07964, 9.85019,-34.03675, 9.83314
-34.03675, 9.83314,-34.03547, 9.83189
-34.03547, 9.83189,-34.03382, 9.83121
-34.03382, 9.83121,-34.00117, 9.79856
-34.00117, 9.79856,-33.96802, 9.76635
-33.96802, 9.76635,-33.96732, 9.76471
-33.96732, 9.76471,-33.96605, 9.76345
-33.96605, 9.76345,-33.94837, 9.72077
-33.94837, 9.72077,-33.93009, 9.67834
-33.93009, 9.67834,-33.93006, 9.67656
-33.93006, 9.67656,-33.92938, 9.67491
-33.92938, 9.67491,-33.92938, 9.62868
-33.92938, 9.62868,-33.91667, 8.73937
-33.91667, 8.73937,-33.91599, 8.73772
-33.91599, 8.73772,-33.91599, 8.69148
-33.91599, 8.69148,-33.91533, 8.64532
-33.91533, 8.64532,-33.91599, 8.64367
-33.91599, 8.64367,-33.91599, 8.64188
-33.91599, 8.64188,-33.93368, 8.59916
-33.93368, 8.59916,-33.95074, 8.55627
-33.95074, 8.55627,-33.95198, 8.55499
-33.95198, 8.55499,-33.95267, 8.55334
-33.95267, 8.55334,-33.98532, 8.52069
-33.98532, 8.52069,-34.01753, 8.48754
-34.01753, 8.48754,-34.01917, 8.48683
-34.01917, 8.48683,-34.02043, 8.48557
-34.02043, 8.48557,-34.06311, 8.46790
-34.06311, 8.46790,-34.10553, 8.44961
-34.10553, 8.44961,-34.10732, 8.44958
-34.10732, 8.44958,-34.10897, 8.44890
-34.10897, 8.44890,-34.15520, 8.44890
-34.15520, 8.44890,-34.20136, 8.44824
-34.20136, 8.44824,-34.20302, 8.44890
-34.20302, 8.44890,-34.21692, 8.44890
-34.21692, 8.44890,-34.30546, 8.48557
-34.30546, 8.48557,-34.37322, 8.55334
-34.37322, 8.55334,-34.40990, 8.64188
-34.40990, 8.64188,-34.40990, 9.13210
-34.40990, 9.13210,-34.43610, 9.13210
-34.43610, 9.13210,-34.43610, 8.57734
-34.43610, 8.57734,-34.45344, 8.53548
-34.45344, 8.53548,-34.48548, 8.50344
-34.48548, 8.50344,-34.52734, 8.48610
-34.52734, 8.48610,-36.17266, 8.48610
-36.17266, 8.48610,-36.21452, 8.50344
-36.21452, 8.50344,-36.24656, 8.53548
-36.24656, 8.53548,-36.26390, 8.57734
-36.26390, 8.57734,-36.26390, 9.13210
-36.26390, 9.13210,-36.29010, 9.13210
-36.29010, 9.13210,-36.29010, 8.64188
-36.29010, 8.64188,-36.32677, 8.55334
-36.32677, 8.55334,-36.39454, 8.48557
-36.39454, 8.48557,-36.48307, 8.44890
-36.48307, 8.44890,-36.96612, 8.44890
-36.96612, 8.44890,-37.05466, 8.48557
-37.05466, 8.48557,-37.12242, 8.55334
-37.12242, 8.55334,-37.15910, 8.64188
-37.15910, 8.64188,-37.15910,10.61692
-37.15910,10.61692,-37.12242,10.70546
-37.12242,10.70546,-37.05466,10.77322
-37.05466,10.77322,-36.96612,10.80990
-36.96612,10.80990,-36.91789,10.80990
-36.91789,10.80990,-36.91789,10.83610
-36.91789,10.83610,-37.22266,10.83610
-37.22266,10.83610,-37.26452,10.85344
-37.26452,10.85344,-37.29656,10.88548
-37.29656,10.88548,-37.31390,10.92734
-37.31390,10.92734,-37.31390,12.57266
-37.31390,12.57266,-37.29814,12.61069
-37.29814,12.61069,-37.30296,12.64517
-37.30296,12.64517,-37.32760,12.62051
-37.32760,12.62051,-37.32762,12.62051
-37.32762,12.62051,-37.32762,12.62051
-37.32762,12.62051,-37.35693,12.60836
-37.35693,12.60836,-37.41614,12.58383
-37.41614,12.58383,-37.41615,12.58383
-37.41615,12.58383,-37.41615,12.58383
-37.41615,12.58383,-37.46354,12.58383
-37.46354,12.58383,-37.51198,12.58383
-37.51198,12.58383,-37.51199,12.58383
-37.51199,12.58383,-37.51199,12.58383
-37.51199,12.58383,-37.55237,12.60056
-37.55237,12.60056,-37.60052,12.62050
-37.60052,12.62050,-37.60052,12.62051
-37.60052,12.62051,-37.60053,12.62051
-37.60053,12.62051,-37.62276,12.64274
-37.62276,12.64274,-37.66829,12.68826
-37.66829,12.68826,-37.66829,12.68827
-37.66829,12.68827,-37.72092,12.74090
-37.72092,12.74090,-39.17907,12.74090
-39.17907,12.74090,-39.29090,12.62907
-39.29090,12.62907,-39.29090,10.87092
-39.29090,10.87092,-39.15643,10.73646
-39.15643,10.73646,-39.11975,10.64792
-39.11975,10.64792,-39.11975,10.55208
-39.11975,10.55208,-39.13019,10.52689
-39.13019,10.52689,-39.14090,10.50103
-39.14090,10.50103,-39.14090, 8.52092
-39.14090, 8.52092,-39.12956, 8.50958
-39.12956, 8.50958,-39.12026, 8.48712
-39.12026, 8.48712,-39.10676, 8.46688
-39.10676, 8.46688,-39.10209, 8.44327
-39.10209, 8.44327,-39.09288, 8.42105
-39.09288, 8.42105,-39.09288, 8.39672
-39.09288, 8.39672,-39.08817, 8.37287
-39.08817, 8.37287,-39.09288, 8.34928
-39.09288, 8.34928,-39.09288, 8.32521
-39.09288, 8.32521,-39.10219, 8.30274
-39.10219, 8.30274,-39.16259, 8.00072
-39.16259, 8.00072,-39.16259, 7.97666
-39.16259, 7.97666,-39.17190, 7.95420
-39.17190, 7.95420,-39.17667, 7.93035
-39.17667, 7.93035,-39.19006, 7.91035
-39.19006, 7.91035,-39.19890, 7.88902
-39.19890, 7.88902,-39.19890, 7.86666
-39.19890, 7.86666,-39.19418, 7.84280
-39.19418, 7.84280,-39.19890, 7.81921
-39.19890, 7.81921,-39.19890, 7.79514
-39.19890, 7.79514,-39.20820, 7.77267
-39.20820, 7.77267,-39.21259, 7.75074
-39.21259, 7.75074,-39.20811, 7.72808
-39.20811, 7.72808,-39.19890, 7.70585
-39.19890, 7.70585,-39.19890, 7.68152
-39.19890, 7.68152,-39.19418, 7.65767
-39.19418, 7.65767,-39.19890, 7.63408
-39.19890, 7.63408,-39.19890, 7.61098
-39.19890, 7.61098,-39.19034, 7.59032
-39.19034, 7.59032,-39.17685, 7.57008
-39.17685, 7.57008,-39.17218, 7.54648
-39.17218, 7.54648,-39.16297, 7.52425
-39.16297, 7.52425,-39.16297, 7.49993
-39.16297, 7.49993,-39.15863, 7.47799
-39.15863, 7.47799,-39.14581, 7.45876
-39.14581, 7.45876,-39.12880, 7.44174
-39.12880, 7.44174,-39.11950, 7.41929
-39.11950, 7.41929,-39.10600, 7.39905
-39.10600, 7.39905,-39.10133, 7.37543
-39.10133, 7.37543,-39.09249, 7.35410
-39.09249, 7.35410,-39.07669, 7.33829
-39.07669, 7.33829,-39.05648, 7.32476
-39.05648, 7.32476,-39.04313, 7.30473
-39.04313, 7.30473,-39.02612, 7.28772
-39.02612, 7.28772,-39.01681, 7.26525
-39.01681, 7.26525,-39.00441, 7.24665
-39.00441, 7.24665,-38.98521, 7.23379
-38.98521, 7.23379,-38.96297, 7.22458
-38.96297, 7.22458,-38.94578, 7.20739
-38.94578, 7.20739,-38.92558, 7.19386
-38.92558, 7.19386,-38.91223, 7.17383
-38.91223, 7.17383,-38.89589, 7.15750
-38.89589, 7.15750,-38.87523, 7.14894
-38.87523, 7.14894,-38.85138, 7.14417
-38.85138, 7.14417,-38.83139, 7.13078
-38.83139, 7.13078,-38.80915, 7.12157
-38.80915, 7.12157,-38.79195, 7.10437
-38.79195, 7.10437,-38.77338, 7.09193
-38.77338, 7.09193,-38.75073, 7.08740
-38.75073, 7.08740,-38.72667, 7.08740
-38.72667, 7.08740,-38.70420, 7.07810
-38.70420, 7.07810,-38.68035, 7.07333
-38.68035, 7.07333,-38.66036, 7.05994
-38.66036, 7.05994,-38.63902, 7.05110
-38.63902, 7.05110,-38.61666, 7.05110
-38.61666, 7.05110,-38.59280, 7.05582
-38.59280, 7.05582,-38.56920, 7.05110
-38.56920, 7.05110,-38.54514, 7.05110
-38.54514, 7.05110,-38.52268, 7.04179
-38.52268, 7.04179,-38.50074, 7.03740
-38.50074, 7.03740,-38.47808, 7.04189
-38.47808, 7.04189,-38.45585, 7.05110
-38.45585, 7.05110,-38.43153, 7.05110
-38.43153, 7.05110,-38.40767, 7.05582
-38.40767, 7.05582,-38.38408, 7.05110
-38.38408, 7.05110,-37.05970, 7.05110
-37.05970, 7.05110,-37.05718, 7.05005
-37.05718, 7.05005,-36.97116, 7.01442
-36.97116, 7.01442,-36.90444, 6.94770
-36.90444, 6.94770,-36.90340, 6.94666
-36.90340, 6.94666,-36.86672, 6.85812
-36.86672, 6.85812,-36.86672, 6.76228
-36.86672, 6.76228,-36.86777, 6.75976
-36.86777, 6.75976,-36.90340, 6.67374
-36.90340, 6.67374,-36.97012, 6.60702
-36.97012, 6.60702,-36.97116, 6.60597
-36.97116, 6.60597,-37.05970, 6.56930
-37.05970, 6.56930,-37.05971, 6.56930
-37.05971, 6.56930,-37.18093, 6.51909
-37.18093, 6.51909,-37.51909, 6.18093
-37.51909, 6.18093,-37.70210, 5.73911
-37.70210, 5.73911,-37.70210, 5.26088
-37.70210, 5.26088,-37.51909, 4.81906
-37.51909, 4.81906,-37.18094, 4.48091
-37.18094, 4.48091,-36.73911, 4.29790
-36.73911, 4.29790,-36.26088, 4.29790
-36.26088, 4.29790,-35.81906, 4.48091
-35.81906, 4.48091,-35.48091, 4.81906
-35.48091, 4.81906,-35.29790, 5.26088
-35.29790, 5.26088,-35.29790, 5.73911
-35.29790, 5.73911,-35.48091, 6.18093
-35.48091, 6.18093,-35.81906, 6.51909
-35.81906, 6.51909,-35.94029, 6.56930
-35.94029, 6.56930,-35.94029, 6.56930
-35.94029, 6.56930,-36.02716, 6.60528
-36.02716, 6.60528,-36.02883, 6.60597
-36.02883, 6.60597,-36.09660, 6.67374
-36.09660, 6.67374,-36.13327, 6.76228
-36.13327, 6.76228,-36.13327, 6.85812
-36.13327, 6.85812,-36.09764, 6.94413
-36.09764, 6.94413,-36.09660, 6.94666
-36.09660, 6.94666,-36.02883, 7.01442
-36.02883, 7.01442,-35.94029, 7.05110
-35.94029, 7.05110,-34.23387, 7.05110
-34.23387, 7.05110,-34.14534, 7.01442
-34.14534, 7.01442,-34.07757, 6.94666
-34.07757, 6.94666,-34.04090, 6.85812
-34.04090, 6.85812,-34.04090, 6.62092
-34.04090, 6.62092,-33.92907, 6.50910
-33.92907, 6.50910,-32.47093, 6.50910
-32.47093, 6.50910,-32.38646, 6.59357
-32.38646, 6.59357,-32.29792, 6.63024
-32.29792, 6.63024,-32.20208, 6.63024
-32.20208, 6.63024,-32.16645, 6.61548
-32.16645, 6.61548,-32.11354, 6.59357
-32.11354, 6.59357,-32.04577, 6.52580
-32.04577, 6.52580,-32.04577, 6.52580
